Date,Site,NR_5152a,cluster
2024-02-20 12:00:00,BOG.Rincon Modelia,75.45833333333333,BOG
2024-02-20 12:00:00,BOG.NOC Ortezal,91.42965491088358,BOG
2024-02-20 12:00:00,BOG.Parque Simon Bolivar,52.47982515131137,BOG
2024-02-20 12:00:00,BOG.Gran Estacion-3,82.58590564938847,BOG
2024-02-20 12:00:00,BOG.Gobernacion,98.13888888888889,BOG
2024-02-20 12:00:00,BOG.IND Fundacion Santafe-4,0.0,BOG
2024-02-20 12:00:00,BOG.Subazar,89.63888888888889,BOG
2024-02-20 12:00:00,BOG.Royal-3,0.0,BOG
2024-02-20 12:00:00,BOG.Arqueologico,0.0,BOG
2024-02-20 12:00:00,BOG.Parkway:H2,33.65913255956017,BOG
2024-02-20 12:00:00,BOG.Ingemar,88.59722222222223,BOG
2024-02-20 12:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-20 12:00:00,BOG.El Lago-2,95.66666666666669,BOG
2024-02-20 12:00:00,BOG.Terminal-2,98.6875,BOG
2024-02-20 13:00:00,BOG.Arqueologico,0.0,BOG
2024-02-20 13:00:00,BOG.Royal-3,0.0,BOG
2024-02-20 13:00:00,BOG.IND Fundacion Santafe-4,0.0,BOG
2024-02-20 13:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-20 13:00:00,BOG.Federman,92.61805555555556,BOG
2024-02-20 13:00:00,BOG.Parkway:H2,91.533895657607,BOG
2024-02-20 13:00:00,BOG.Colsubsidio 63,0.0,BOG
2024-02-20 13:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-20 13:00:00,BOG.Salitre Plaza,0.0,BOG
2024-02-20 14:00:00,BOG.Periodistas-2,68.14244465832532,BOG
2024-02-20 14:00:00,BOG.Royal-3,0.0,BOG
2024-02-20 14:00:00,BOG.Retiro-2,93.12037037037037,BOG
2024-02-20 14:00:00,BOG.Subazar-2,97.78703703703704,BOG
2024-02-20 14:00:00,BOG.Barrancas,93.33080712391056,BOG
2024-02-20 14:00:00,BOG.Arqueologico,0.0,BOG
2024-02-20 14:00:00,BOG.El Lago-2,94.03986579830274,BOG
2024-02-20 14:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-20 14:00:00,BOG.Monte Loma,94.22183507549362,BOG
2024-02-20 14:00:00,BOG.Colsubsidio 63,0.0,BOG
2024-02-20 14:00:00,BOG.Santa Ana,97.92592592592592,BOG
2024-02-20 14:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-20 14:00:00,BOG.Andino-1,97.73148148148148,BOG
2024-02-20 14:00:00,BOG.Sauzalito:H1,45.50027948574623,BOG
2024-02-20 14:00:00,BOG.IND Fundacion Santafe-4,0.0,BOG
2024-02-20 14:00:00,BOG.Temp Mintic,5.752212389380531,BOG
2024-02-20 14:00:00,BOG.Marly-2,86.43113159242192,BOG
2024-02-20 14:00:00,BOG.Salitre Plaza,0.0,BOG
2024-02-20 15:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-20 15:00:00,BOG.Colsubsidio 63,0.0,BOG
2024-02-20 15:00:00,BOG.Plaza Claro-1,41.25,BOG
2024-02-20 15:00:00,BOG.El Greco,91.34722222222224,BOG
2024-02-20 15:00:00,BOG.Salitre Plaza,0.0,BOG
2024-02-20 15:00:00,BOG.San Andresito-2,78.3531898539585,BOG
2024-02-20 15:00:00,BOG.Arqueologico,0.0,BOG
2024-02-20 15:00:00,BOG.Barrancas,91.25,BOG
2024-02-20 15:00:00,BOG.Royal-3,0.0,BOG
2024-02-20 15:00:00,BOG.Calle 122,97.85185185185183,BOG
2024-02-20 15:00:00,BOG.Subazar-2,64.39814814814815,BOG
2024-02-20 15:00:00,BOG.Parque Simon Bolivar,92.65972222222224,BOG
2024-02-20 15:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-20 15:00:00,BOG.Santa Bibiana-2,89.55041038833762,BOG
2024-02-20 15:00:00,BOG.IND Fundacion Santafe-4,0.0,BOG
2024-02-20 15:00:00,BOG.Quinta Camacho-2,85.5294825511432,BOG
2024-02-20 15:00:00,BOG.El Rubi,95.07042253521126,BOG
2024-02-20 15:00:00,BOG.Parkway:H2,68.96551724137932,BOG
2024-02-20 16:00:00,BOG.El Rubi,79.88888888888889,BOG
2024-02-20 16:00:00,BOG.Teleport,98.88888888888889,BOG
2024-02-20 16:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-20 16:00:00,BOG.Arqueologico,0.0,BOG
2024-02-20 16:00:00,BOG.Royal-3,0.0,BOG
2024-02-20 16:00:00,BOG.San Martin,93.84722222222224,BOG
2024-02-20 16:00:00,BOG.Subazar-2,98.3425925925926,BOG
2024-02-20 16:00:00,BOG.El Greco,92.68055555555556,BOG
2024-02-20 16:00:00,BOG.IND Fundacion Santafe-4,0.0,BOG
2024-02-20 16:00:00,BOG.Salitre Plaza,0.0,BOG
2024-02-20 16:00:00,BOG.Temp Mintic,7.259158751696065,BOG
2024-02-20 16:00:00,BOG.San Andresito-2,57.35294117647059,BOG
2024-02-20 16:00:00,BOG.Villa del Prado,93.13888888888889,BOG
2024-02-20 16:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-20 16:00:00,BOG.Plaza Claro-1,52.25,BOG
2024-02-20 16:00:00,BOG.Colsubsidio 63,0.0,BOG
2024-02-20 16:00:00,BOG.Calle 100-2,92.92592592592592,BOG
2024-02-20 17:00:00,BOG.Temp Mintic,7.694444444444445,BOG
2024-02-20 17:00:00,BOG.Salitre Plaza,70.13888888888889,BOG
2024-02-20 17:00:00,BOG.Colsubsidio 63,0.0,BOG
2024-02-20 17:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-20 17:00:00,BOG.Museo Chico,93.5648148148148,BOG
2024-02-20 17:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-20 17:00:00,BOG.IND Fundacion Santafe-4,0.0,BOG
2024-02-20 17:00:00,BOG.Royal-3,0.0,BOG
2024-02-20 17:00:00,BOG.Arqueologico,0.0,BOG
2024-02-20 18:00:00,BOG.Bosque Popular,24.67624371948199,BOG
2024-02-20 18:00:00,BOG.Royal-3,0.0,BOG
2024-02-20 18:00:00,BOG.Patria:H1,38.97364771151179,BOG
2024-02-20 18:00:00,BOG.Calle 122,95.5734597156398,BOG
2024-02-20 18:00:00,BOG.Sultana,94.84750899791628,BOG
2024-02-20 18:00:00,BOG.Arqueologico,0.0,BOG
2024-02-20 18:00:00,BOG.Temp Mintic,8.284354883851105,BOG
2024-02-20 18:00:00,BOG.IND Fundacion Santafe-4,0.0,BOG
2024-02-20 18:00:00,BOG.Colsubsidio 63,0.0,BOG
2024-02-20 18:00:00,BOG.Santo Tomas,34.56221198156682,BOG
2024-02-20 18:00:00,BOG.Suba-3,92.14590241591662,BOG
2024-02-20 18:00:00,BOG.Calle 63,95.38271962887794,BOG
2024-02-20 19:00:00,BOG.Temp Mintic,54.11111111111112,BOG
2024-02-20 19:00:00,BOG.Rb Ricaurte-2:H1,94.53828828828829,BOG
2024-02-20 19:00:00,BOG.Santo Tomas,49.90277777777778,BOG
2024-02-20 19:00:00,BOG.Suba-3,85.89814814814815,BOG
2024-02-20 19:00:00,BOG.Colsubsidio 63,32.673611111111114,BOG
2024-02-20 19:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-20 19:00:00,BOG.IND Fundacion Santafe-4,0.0,BOG
2024-02-20 19:00:00,BOG.Royal-3,0.0,BOG
2024-02-20 19:00:00,BOG.Arqueologico,0.0,BOG
2024-02-20 19:00:00,BOG.Calle 122,97.98148148148148,BOG
2024-02-20 20:00:00,BOG.Retiro-2,95.71296296296296,BOG
2024-02-20 20:00:00,BOG.Calle 122,97.97222222222224,BOG
2024-02-20 20:00:00,BOG.La Salle,93.17592592592592,BOG
2024-02-20 20:00:00,BOG.Suba-3,79.9074074074074,BOG
2024-02-20 20:00:00,BOG.Arqueologico,0.0,BOG
2024-02-20 20:00:00,BOG.IND Fundacion Santafe-4,0.0,BOG
2024-02-20 20:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-20 20:00:00,BOG.Uniandes,91.38888888888889,BOG
2024-02-20 20:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-20 20:00:00,BOG.Temp Mintic,53.875,BOG
2024-02-20 20:00:00,BOG.Royal-3,0.0,BOG
2024-02-20 21:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-20 21:00:00,BOG.Royal-3,0.0,BOG
2024-02-20 21:00:00,BOG.Temp Mintic,53.22222222222222,BOG
2024-02-20 21:00:00,BOG.IND Fundacion Santafe-4,0.0,BOG
2024-02-20 21:00:00,BOG.Arqueologico,0.0,BOG
2024-02-20 21:00:00,BOG.Calle 22,80.63888888888889,BOG
2024-02-20 21:00:00,BOG.Retiro-2,97.23148148148148,BOG
2024-02-20 21:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-21 06:00:00,BOG.Calle 122,97.6851851851852,BOG
2024-02-21 06:00:00,BOG.Arqueologico,0.0,BOG
2024-02-21 06:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-21 06:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-21 06:00:00,BOG.IND Fundacion Santafe-4,0.0,BOG
2024-02-21 06:00:00,BOG.Royal-3,0.0,BOG
2024-02-21 06:00:00,BOG.Temp Mintic,53.79166666666666,BOG
2024-02-21 07:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-21 07:00:00,BOG.Royal-3,0.0,BOG
2024-02-21 07:00:00,BOG.Salitre Plaza,92.97222222222224,BOG
2024-02-21 07:00:00,BOG.Gran Estacion-3,93.11926605504588,BOG
2024-02-21 07:00:00,BOG.Temp Mintic,53.22222222222222,BOG
2024-02-21 07:00:00,BOG.San Andresito-2,84.7926267281106,BOG
2024-02-21 07:00:00,BOG.Arqueologico,0.0,BOG
2024-02-21 07:00:00,BOG.IND Fundacion Santafe-4,0.0,BOG
2024-02-21 07:00:00,BOG.Parque Simon Bolivar,90.8440959409594,BOG
2024-02-21 07:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-21 07:00:00,BOG.Don Bosco P1,90.8256880733945,BOG
2024-02-21 08:00:00,BOG.Arqueologico,0.0,BOG
2024-02-21 08:00:00,BOG.Calle 122,96.33333333333331,BOG
2024-02-21 08:00:00,BOG.Retiro-2,93.07407407407408,BOG
2024-02-21 08:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-21 08:00:00,BOG.Royal-3,73.95370370370371,BOG
2024-02-21 08:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-21 08:00:00,BOG.IND Fundacion Santafe-4,0.0,BOG
2024-02-21 08:00:00,BOG.Salitre Plaza,89.66666666666667,BOG
2024-02-21 08:00:00,BOG.Temp Mintic,53.23611111111112,BOG
2024-02-21 09:00:00,BOG.Santa Ana,98.17592592592592,BOG
2024-02-21 09:00:00,BOG.Andino-1,84.07347379794706,BOG
2024-02-21 09:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-21 09:00:00,BOG.Subazar,94.93401447424436,BOG
2024-02-21 09:00:00,BOG.Temp Mintic,52.625,BOG
2024-02-21 09:00:00,BOG.Quinta Camacho-2,95.42393369020894,BOG
2024-02-21 09:00:00,BOG.Calle 122,97.25,BOG
2024-02-21 09:00:00,BOG.IND Fundacion Santafe-4,0.0,BOG
2024-02-21 09:00:00,BOG.Arqueologico,0.0,BOG
2024-02-21 09:00:00,BOG.Villa del Prado-2,84.88562091503267,BOG
2024-02-21 09:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-21 10:00:00,BOG.IND Fundacion Santafe-4,0.0,BOG
2024-02-21 10:00:00,BOG.Cabrera-1,94.88567990373043,BOG
2024-02-21 10:00:00,BOG.Temp Mintic,68.40099104250048,BOG
2024-02-21 10:00:00,BOG.Alamos Norte,0.0,BOG
2024-02-21 10:00:00,BOG.Chico Reservado-2,66.03081438004402,BOG
2024-02-21 10:00:00,BOG.Chico Oriental,94.03953968722335,BOG
2024-02-21 10:00:00,BOG.Suba-3,92.14814814814817,BOG
2024-02-21 10:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-21 10:00:00,BOG.Chico Reservado,94.35392194012884,BOG
2024-02-21 10:00:00,BOG.Subazar,93.48413234301148,BOG
2024-02-21 10:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-21 10:00:00,BOG.Arqueologico,0.0,BOG
2024-02-21 10:00:00,BOG.Calle 94-2,93.445752465797,BOG
2024-02-21 10:00:00,BOG.Portal 80,92.48611111111111,BOG
2024-02-21 11:00:00,BOG.IND Fundacion Santafe-4,0.0,BOG
2024-02-21 11:00:00,BOG.Parkway:H2,96.55703019811502,BOG
2024-02-21 11:00:00,BOG.San Andresito,88.09781432590349,BOG
2024-02-21 11:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-21 11:00:00,BOG.Portal 80,81.89526184538653,BOG
2024-02-21 11:00:00,BOG.Retiro-2,47.582250321976346,BOG
2024-02-21 11:00:00,BOG.Arqueologico,0.0,BOG
2024-02-21 11:00:00,BOG.Andino-2,75.57710064635272,BOG
2024-02-21 11:00:00,BOG.Cedro Golf,93.03703703703704,BOG
2024-02-21 11:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-21 11:00:00,BOG.Refugio,85.33484676503973,BOG
2024-02-21 11:00:00,BOG.Suba-3,89.68518518518519,BOG
2024-02-21 11:00:00,BOG.Alamos Norte,0.0,BOG
2024-02-21 12:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-21 12:00:00,BOG.Suba-3,83.10185185185185,BOG
2024-02-21 12:00:00,BOG.Chico Reservado-2,0.0,BOG
2024-02-21 12:00:00,BOG.Alamos Norte,0.0,BOG
2024-02-21 12:00:00,BOG.Quinta Camacho-3,84.13888888888889,BOG
2024-02-21 12:00:00,BOG.Fiscalia,97.03703703703704,BOG
2024-02-21 12:00:00,BOG.NOC Ortezal,91.08986035215544,BOG
2024-02-21 12:00:00,BOG.Quinta Camacho-2,84.78207338094066,BOG
2024-02-21 12:00:00,BOG.IND Fundacion Santafe-4,48.69444444444444,BOG
2024-02-21 12:00:00,BOG.Portal 80,86.64465786314526,BOG
2024-02-21 12:00:00,BOG.Retiro-2,0.0,BOG
2024-02-21 12:00:00,BOG.Arqueologico,0.0,BOG
2024-02-21 12:00:00,BOG.Andino-2,88.16666666666667,BOG
2024-02-21 12:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-21 13:00:00,BOG.Plaza Claro-2,88.48920863309353,BOG
2024-02-21 13:00:00,BOG.Andino-2,82.01851851851852,BOG
2024-02-21 13:00:00,BOG.Arqueologico,0.0,BOG
2024-02-21 13:00:00,BOG.Retiro-2,0.0,BOG
2024-02-21 13:00:00,BOG.Chico Reservado-2,98.37962962962963,BOG
2024-02-21 13:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-21 13:00:00,BOG.Suba-3,92.74725274725274,BOG
2024-02-21 13:00:00,BOG.Alamos Norte,11.134572072072071,BOG
2024-02-21 13:00:00,BOG.Sauzalito:H1,73.54224058769513,BOG
2024-02-21 13:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-21 13:00:00,BOG.Lourdes-1,93.13888888888889,BOG
2024-02-21 14:00:00,BOG.Retiro-2,0.0,BOG
2024-02-21 14:00:00,BOG.Portal 80,60.83276450511946,BOG
2024-02-21 14:00:00,BOG.Margaritas,85.69444444444444,BOG
2024-02-21 14:00:00,BOG.Arqueologico,0.0,BOG
2024-02-21 14:00:00,BOG.Andino-2,83.1167268351384,BOG
2024-02-21 14:00:00,BOG.Don Bosco P1,39.11111111111112,BOG
2024-02-21 14:00:00,BOG.El Lago-2,93.0648148148148,BOG
2024-02-21 14:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-21 14:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-21 15:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-21 15:00:00,BOG.Arqueologico,0.0,BOG
2024-02-21 15:00:00,BOG.Retiro-2,0.0,BOG
2024-02-21 15:00:00,BOG.Rb Ricaurte-2:H2,5.962962962962963,BOG
2024-02-21 15:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-21 15:00:00,BOG.Don Bosco P1,91.875,BOG
2024-02-21 15:00:00,BOG.Rb Gaitan,93.08333333333331,BOG
2024-02-21 16:00:00,BOG.El Lago-2,93.79189740600408,BOG
2024-02-21 16:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-21 16:00:00,BOG.Andino-2,97.67592592592592,BOG
2024-02-21 16:00:00,BOG.Arqueologico,0.0,BOG
2024-02-21 16:00:00,BOG.Retiro-2,0.0,BOG
2024-02-21 16:00:00,BOG.Av Chile,73.2928679817906,BOG
2024-02-21 16:00:00,BOG.Rb Ricaurte-2:H2,91.33333333333331,BOG
2024-02-21 16:00:00,BOG.Unicentro-5,84.79990499940625,BOG
2024-02-21 16:00:00,BOG.Dann 94,62.76470588235294,BOG
2024-02-21 16:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-21 17:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-21 17:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-21 17:00:00,BOG.Quinta Camacho-2,67.09401709401709,BOG
2024-02-21 17:00:00,BOG.Retiro-2,0.0,BOG
2024-02-21 17:00:00,BOG.Arqueologico,0.0,BOG
2024-02-21 17:00:00,BOG.Andino-2,97.72222222222224,BOG
2024-02-21 18:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-21 18:00:00,BOG.Retiro-2,0.0,BOG
2024-02-21 18:00:00,BOG.Rb Telmex,66.24605678233438,BOG
2024-02-21 18:00:00,BOG.Calle 122,98.64814814814817,BOG
2024-02-21 18:00:00,BOG.Arqueologico,0.0,BOG
2024-02-21 18:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-21 19:00:00,BOG.Pepe Sierra-2,27.59493670886076,BOG
2024-02-21 19:00:00,BOG.Icata,96.4351851851852,BOG
2024-02-21 19:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-21 19:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-21 19:00:00,BOG.Bulevar Niza,86.7638129933212,BOG
2024-02-21 19:00:00,BOG.Javeriana Ingenierias,0.0,BOG
2024-02-21 19:00:00,BOG.Andino-2,97.71296296296296,BOG
2024-02-21 19:00:00,BOG.Arqueologico,0.0,BOG
2024-02-21 19:00:00,BOG.Retiro-2,0.0,BOG
2024-02-21 19:00:00,BOG.J Vargas,92.79629629629628,BOG
2024-02-21 20:00:00,BOG.Retiro-2,0.0,BOG
2024-02-21 20:00:00,BOG.Santafe,94.31248225608024,BOG
2024-02-21 20:00:00,BOG.Arqueologico,0.0,BOG
2024-02-21 20:00:00,BOG.Icata,96.01514434453384,BOG
2024-02-21 20:00:00,BOG.Javeriana Ingenierias,98.0327868852459,BOG
2024-02-21 20:00:00,BOG.Bosque Popular,24.86334968465312,BOG
2024-02-21 20:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-21 20:00:00,BOG.Tibabuyes-2,97.9381443298969,BOG
2024-02-21 21:00:00,BOG.Fiscalia,97.8615440376948,BOG
2024-02-21 21:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-21 21:00:00,BOG.Santafe,97.73148148148148,BOG
2024-02-21 21:00:00,BOG.Andino-2,97.71296296296296,BOG
2024-02-21 21:00:00,BOG.Arqueologico,0.0,BOG
2024-02-21 21:00:00,BOG.Calle 122,95.85185185185183,BOG
2024-02-21 21:00:00,BOG.Retiro-2,0.0,BOG
2024-02-21 21:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-21 21:00:00,BOG.Santa Ana-3:H1,93.19444444444444,BOG
2024-02-22 06:00:00,BOG.Retiro-2,0.0,BOG
2024-02-22 06:00:00,BOG.Andino-2,89.75925925925925,BOG
2024-02-22 06:00:00,BOG.Arqueologico,0.0,BOG
2024-02-22 06:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-22 06:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-22 06:00:00,BOG.Santamaria,97.63888888888889,BOG
2024-02-22 07:00:00,BOG.Refugio,91.65277777777776,BOG
2024-02-22 07:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-22 07:00:00,BOG.San Luis,93.53703703703704,BOG
2024-02-22 07:00:00,BOG.Arqueologico,0.0,BOG
2024-02-22 07:00:00,BOG.Andino-2,83.94444444444444,BOG
2024-02-22 07:00:00,BOG.Ortezal,98.625,BOG
2024-02-22 07:00:00,BOG.Multicentro-2,98.64814814814817,BOG
2024-02-22 07:00:00,BOG.Retiro-2,78.39984502130957,BOG
2024-02-22 07:00:00,BOG.DAS,91.65202108963094,BOG
2024-02-22 07:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-22 07:00:00,BOG.San Patricio-2,98.11111111111111,BOG
2024-02-22 07:00:00,BOG.Quinta Paredes,77.04626334519573,BOG
2024-02-22 08:00:00,BOG.Arqueologico,0.0,BOG
2024-02-22 08:00:00,BOG.Andino-2,91.41649048625791,BOG
2024-02-22 08:00:00,BOG.Bulevar Niza,97.77049180327867,BOG
2024-02-22 08:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-22 08:00:00,BOG.Parkway:H2,94.1233140655106,BOG
2024-02-22 08:00:00,BOG.Normandia-1,0.0,BOG
2024-02-22 08:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-22 08:00:00,BOG.IND Fundacion Santafe-4,94.34585224927775,BOG
2024-02-22 08:00:00,BOG.Prado-2,94.1769830353049,BOG
2024-02-22 08:00:00,BOG.Av Chile,93.69556200746578,BOG
2024-02-22 08:00:00,BOG.Lourdes-1,92.33333333333331,BOG
2024-02-22 08:00:00,BOG.Temp Mintic,56.34787897217576,BOG
2024-02-22 08:00:00,BOG.Tibabuyes-2,94.14088215931534,BOG
2024-02-22 09:00:00,BOG.Santo Tomas,49.79637691335486,BOG
2024-02-22 09:00:00,BOG.Fiscalia,90.50925925925924,BOG
2024-02-22 09:00:00,BOG.Temp Mintic,51.763888888888886,BOG
2024-02-22 09:00:00,BOG.Lourdes-1,54.339188624006695,BOG
2024-02-22 09:00:00,BOG.Covadonga-2,81.17202268431002,BOG
2024-02-22 09:00:00,BOG.Calle 94-2,90.55555555555556,BOG
2024-02-22 09:00:00,BOG.Arqueologico,0.0,BOG
2024-02-22 09:00:00,BOG.Orquideas,94.17753738466432,BOG
2024-02-22 09:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-22 10:00:00,BOG.Los Libertadores,93.10185185185183,BOG
2024-02-22 10:00:00,BOG.Temp Mintic,50.888888888888886,BOG
2024-02-22 10:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-22 10:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-22 10:00:00,BOG.Comuneros,94.09951894167168,BOG
2024-02-22 10:00:00,BOG.Arqueologico,0.0,BOG
2024-02-22 10:00:00,BOG.Calle 94-2,79.99139414802066,BOG
2024-02-22 11:00:00,BOG.Quinta Camacho-2,93.11867787434107,BOG
2024-02-22 11:00:00,BOG.Palermo,97.68055555555556,BOG
